Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
49,0.878,0.003,0.119,1000,3100,1,6328,50,0.94,1000,2000,0.780549600000001,0.0551926138998399,0.229107,0.201843267,NaN,NaN,NaN,0.878,0.003,0.119,0.878,0.003
50,0.886,0.002,0.112,1000,3178,1,6388,50,0.96,1000,2000,0.781289700000001,0.05434807264391,0.215,0.19092,NaN,NaN,NaN,0.886,0.002,0.112,0.886,0.002
51,0.903,0.001,0.096,1000,3195,1,6472,50,0.98,1000,2000,0.786709699999999,0.0528259998959099,0.18459,0.16686936,NaN,NaN,NaN,0.903,0.001,0.096,0.903,0.001
52,0.911,0.003,0.086,1000,3174,1,6495,50,0.94,1000,2000,0.791719700000001,0.05128517060191,0.17007,0.15544398,NaN,NaN,NaN,0.911,0.003,0.086,0.911,0.003
53,0.442,0.473,0.085,1000,3267,1,6590,50,0.86,1000,2000,0.796629700000001,0.0497698570479099,0.580907,0.531529905,NaN,NaN,NaN,0.442,0.473,0.085,0.442,0.473
54,0.246,0.661,0.093,1000,3212,0.98,6524,50,0.9,1000,2000,0.8017697,0.04853071213191,0.502563,0.455824641,NaN,NaN,NaN,0.246,0.661,0.093,0.246,0.661
55,0.918,0.006,0.076,1000,3190,1,6573,50,1,1000,2000,0.8060897,0.04742582352391,0.15724,0.14528976,NaN,NaN,NaN,0.918,0.006,0.076,0.918,0.006
56,0.856,0.071,0.073,1000,3266,1,6637,50,0.96,1000,2000,0.808869700000001,0.04651439239191,0.262223,0.243080721,NaN,NaN,NaN,0.856,0.071,0.073,0.856,0.071
57,0.931,0.003,0.066,1000,3270,1,6657,50,0.94,1000,2000,0.8118697,0.0453019741919099,0.13323,0.12443682,NaN,NaN,NaN,0.931,0.003,0.066,0.931,0.003
58,0.933,0.003,0.064,1000,3272,1,6675,50,0.94,1000,2000,0.8140697,0.0442223475119099,0.129502,0.121213872,NaN,NaN,NaN,0.933,0.003,0.064,0.933,0.003
59,0.944,0,0.056,1000,3285,1,6682,50,1,1000,2000,0.816869699999999,0.04305867719191,0.108864,0.102767616,NaN,NaN,NaN,0.944,0,0.056,0.944,0
60,0.94,0.001,0.059,1000,3309,1,6688,50,0.98,1000,2000,0.813019700000001,0.0430622813819099,0.116399,0.109531459,NaN,NaN,NaN,0.94,0.001,0.059,0.94,0.001
61,0.952,0,0.048,1000,3351,1,6740,50,1,1000,2000,0.8138897,0.04282554420391,0.0936960000000001,0.0891985920000001,NaN,NaN,NaN,0.952,0,0.048,0.952,0
