Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
48,0.93,0,0.07,200,280,1,568,5,1,100,2000,0.7478,0.03214571,0.1351,0.125643,NaN,NaN,NaN,0.93,0,0.07,0.93,0
49,0.19,0,0.81,200,75,1,285,5,1,100,2000,0.7409,0.03243336,0.9639,0.183141,NaN,NaN,NaN,0.19,0,0.81,0.19,0
50,0.05,0.91,0.04,200,298,1,587,5,0.8,100,2000,0.7487,0.03117004,0.1694,0.162624,NaN,NaN,NaN,0.05,0.91,0.04,0.05,0.91
51,0.06,0.64,0.3,200,250,1,503,5,1,100,2000,0.6987,0.02676804,0.5868,0.41076,NaN,NaN,NaN,0.06,0.64,0.3,0.06,0.64
52,0.06,0,0.94,200,33,1,233,5,1,100,2000,0.7087,0.02849604,0.9964,0.0597840000000001,NaN,NaN,NaN,0.06,0,0.94,0.06,0
53,0.15,0.01,0.84,200,55,1,260,5,1,100,2000,0.7101,0.028032,0.9774,0.156384,NaN,NaN,NaN,0.15,0.01,0.84,0.15,0.01
54,0.99,0,0.01,200,305,1,592,5,1,100,2000,0.7165,0.02791904,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
55,0.08,0,0.92,200,38,1,238,5,1,100,2000,0.706,0.02869819,0.9936,0.079488,NaN,NaN,NaN,0.08,0,0.92,0.08,0
56,0.06,0.79,0.15,200,283,1,551,5,1,100,2000,0.7133,0.02803576,0.3723,0.316455,NaN,NaN,NaN,0.06,0.79,0.15,0.06,0.79
57,0.97,0,0.03,200,305,1,584,5,1,100,2000,0.7119,0.02865276,0.0591,0.057327,NaN,NaN,NaN,0.97,0,0.03,0.97,0
58,0.3,0.04,0.66,200,115,1,329,5,1,100,2000,0.666,0.02302219,0.9084,0.308856,NaN,NaN,NaN,0.3,0.04,0.66,0.3,0.04
59,0.06,0,0.94,200,24,1,224,5,1,100,2000,0.6567,0.02363644,0.9964,0.0597840000000001,NaN,NaN,NaN,0.06,0,0.94,0.06,0
60,0.23,0,0.77,200,81,1,286,5,1,100,2000,0.666800000000001,0.02375611,0.9471,0.217833,NaN,NaN,NaN,0.23,0,0.77,0.23,0
61,0.5,0,0.5,200,175,1,400,5,1,100,2000,0.679,0.02349379,0.75,0.375,NaN,NaN,NaN,0.5,0,0.5,0.5,0
62,0.08,0,0.92,200,35,1,235,5,1,100,2000,0.6718,0.02149011,0.9936,0.079488,NaN,NaN,NaN,0.08,0,0.92,0.08,0
63,0.92,0,0.08,200,291,1,566,5,1,100,2000,0.6786,0.02206475,0.1536,0.141312,NaN,NaN,NaN,0.92,0,0.08,0.92,0
64,0.43,0,0.57,200,154,1,369,5,1,100,2000,0.6662,0.02434779,0.8151,0.350493,NaN,NaN,NaN,0.43,0,0.57,0.43,0
65,0.95,0,0.05,200,306,1,573,5,1,100,2000,0.6774,0.02390371,0.0975,0.092625,NaN,NaN,NaN,0.95,0,0.05,0.95,0
66,0.06,0.1,0.84,200,59,1,264,5,0.8,100,2000,0.6615,0.02317404,0.9864,0.157824,NaN,NaN,NaN,0.06,0.1,0.84,0.06,0.1
67,0.23,0.04,0.73,200,94,1,303,5,1,100,2000,0.6705,0.02441584,0.9455,0.255285,NaN,NaN,NaN,0.23,0.04,0.73,0.23,0.04
68,0.82,0.01,0.17,200,264,1,533,5,1,100,2000,0.676,0.02296419,0.3275,0.271825,NaN,NaN,NaN,0.82,0.01,0.17,0.82,0.01
